,demand,photovoltaic,wind,ecars
tX7725,66886,0,28312,0.9412553
tX7726,62866,0,28828,0.76100067
tX7727,59568,0,29154,0.58431986
tX7728,54869,0,29474,0.47554166
tX7729,51906,0,29735,0.34867099
tX7730,49871,0,30024,0.19410319
tX7731,49430,0,30025,0.10297074
tX7732,49817,0,29917,0.04936341
tX7733,51497,0,29871,0.02859057
tX7734,55588,0,30269,0.02970739
tX7735,64212,7,30886,0.11279875
tX7736,70771,275,30693,0.27764128
tX7737,72575,1661,30364,0.52579853
tX7738,72931,3997,30604,0.46012955
tX7739,74372,5339,31525,0.3473308
tX7740,75028,5712,31950,0.27697119
tX7741,74101,5723,31263,0.33616261
tX7742,73724,4554,30837,0.41255305
tX7743,72456,2453,29679,0.46817065
tX7744,72111,702,27844,0.48157248
tX7745,73217,46,26230,0.57203484
tX7746,75028,0,24350,0.75429975
tX7747,73732,0,23889,0.92316283
tX7748,71000,0,22796,1
tX7749,66255,0,21293,0.9412553
tX7750,62373,0,20572,0.76100067
tX7751,58703,0,20232,0.58431986
tX7752,54195,0,19950,0.47554166
tX7753,50518,0,19188,0.34867099
tX7754,48032,0,18597,0.19410319
tX7755,47328,0,18327,0.10297074
tX7756,47675,0,18597,0.04936341
tX7757,48960,0,18260,0.02859057
tX7758,52261,0,18211,0.02970739
tX7759,60549,1,18101,0.11279875
tX7760,67803,75,16975,0.27764128
tX7761,69832,507,15666,0.52579853
tX7762,69927,1466,14607,0.46012955
tX7763,70591,2395,13599,0.3473308
tX7764,71959,2619,13138,0.27697119
tX7765,71273,2300,11867,0.33616261
tX7766,70006,1547,10597,0.41255305
tX7767,68224,842,9726,0.46817065
tX7768,67679,222,8482,0.48157248
tX7769,68679,27,7637,0.57203484
tX7770,70385,0,7754,0.75429975
tX7771,69013,0,8155,0.92316283
tX7772,66716,0,8605,1
tX7773,62475,0,9059,0.9412553
tX7774,59047,0,9134,0.76100067
tX7775,56407,0,9499,0.58431986
tX7776,52082,0,9721,0.47554166
tX7777,48350,0,10193,0.34867099
tX7778,45960,0,10437,0.19410319
tX7779,45081,0,10125,0.10297074
tX7780,44871,0,9931,0.04936341
tX7781,45357,0,9507,0.02859057
tX7782,45413,0,9127,0.02970739
tX7783,46620,5,9272,0.11279875
tX7784,50275,250,9360,0.27764128
tX7785,53904,1478,8408,0.52579853
tX7786,57096,4074,7779,0.46012955
tX7787,59000,5492,7402,0.3473308
tX7788,59850,5499,7219,0.27697119
tX7789,58790,4941,6677,0.33616261
tX7790,57111,3786,6082,0.41255305
tX7791,55524,2006,5927,0.46817065
tX7792,55738,564,6032,0.48157248
tX7793,57794,21,6404,0.57203484
tX7794,60934,0,7098,0.75429975
tX7795,60576,0,7127,0.92316283
tX7796,58288,0,7825,1
tX7797,54910,0,8304,0.9412553
tX7798,52358,0,8428,0.76100067
tX7799,51129,0,8733,0.58431986
tX7800,47838,0,9115,0.47554166
tX7801,44725,0,9298,0.34867099
tX7802,42603,0,10278,0.19410319
tX7803,41977,0,10537,0.10297074
tX7804,41849,0,10815,0.04936341
tX7805,41773,0,11284,0.02859057
tX7806,41488,0,11568,0.02970739
tX7807,41184,2,12152,0.11279875
tX7808,43095,209,12527,0.27764128
tX7809,46703,1179,12691,0.52579853
tX7810,50380,2718,12471,0.46012955
tX7811,52357,4043,12067,0.3473308
tX7812,54259,4351,12228,0.27697119
tX7813,53964,3975,13239,0.33616261
tX7814,52606,3143,14111,0.41255305
tX7815,51713,2015,14412,0.46817065
tX7816,51572,629,13952,0.48157248
tX7817,53373,32,13376,0.57203484
tX7818,56978,0,13397,0.75429975
tX7819,57503,0,13633,0.92316283
tX7820,56383,0,13669,1
tX7821,53975,0,12742,0.9412553
tX7822,52435,0,12131,0.76100067
tX7823,51941,0,11435,0.58431986
tX7824,48658,0,10775,0.47554166
tX7825,45956,0,9514,0.34867099
tX7826,44166,0,8532,0.19410319
tX7827,43708,0,7703,0.10297074
tX7828,44185,0,7173,0.04936341
tX7829,46030,0,6649,0.02859057
tX7830,50466,0,5641,0.02970739
tX7831,59562,3,4542,0.11279875
tX7832,66286,165,3827,0.27764128
tX7833,68399,1116,3215,0.52579853
tX7834,68711,2743,2692,0.46012955
tX7835,69590,4242,2552,0.3473308
tX7836,70081,5251,2771,0.27697119
tX7837,69482,5241,3294,0.33616261
tX7838,69152,4413,3836,0.41255305
tX7839,68624,2659,4712,0.46817065
tX7840,68610,852,5371,0.48157248
tX7841,69368,96,6413,0.57203484
tX7842,72413,0,7627,0.75429975
tX7843,72008,0,8823,0.92316283
tX7844,70574,0,9456,1
tX7845,67085,0,9810,0.9412553
tX7846,63099,0,9827,0.76100067
tX7847,60093,0,10099,0.58431986
tX7848,55644,0,10464,0.47554166
tX7849,52094,0,10861,0.34867099
tX7850,50521,0,11472,0.19410319
tX7851,49832,0,12198,0.10297074
tX7852,50423,0,13232,0.04936341
tX7853,52005,0,13872,0.02859057
tX7854,55283,0,14386,0.02970739
tX7855,63501,2,15336,0.11279875
tX7856,69690,139,15511,0.27764128
tX7857,71476,1416,15948,0.52579853
tX7858,68921,4061,16170,0.46012955
tX7859,72741,6329,16537,0.3473308
tX7860,73638,7501,17374,0.27697119
tX7861,73409,7361,18228,0.33616261
tX7862,73028,5843,18906,0.41255305
tX7863,72565,3570,19260,0.46817065
tX7864,72057,1040,19481,0.48157248
tX7865,73533,50,20221,0.57203484
tX7866,76212,0,20603,0.75429975
tX7867,75349,0,20212,0.92316283
tX7868,73032,0,20526,1
tX7869,68900,0,20007,0.9412553
tX7870,64590,0,18743,0.76100067
tX7871,61558,0,17789,0.58431986
tX7872,56952,0,16714,0.47554166
tX7873,53467,0,15384,0.34867099
tX7874,51369,0,14223,0.19410319
tX7875,50198,0,12608,0.10297074
tX7876,50306,0,11356,0.04936341
tX7877,51797,0,10262,0.02859057
tX7878,54507,0,9504,0.02970739
tX7879,63136,0,8979,0.11279875
tX7880,69601,57,8415,0.27764128
tX7881,71642,357,7890,0.52579853
tX7882,72028,1032,7398,0.46012955
tX7883,72782,1856,7004,0.3473308
tX7884,72997,2414,6027,0.27697119
tX7885,72250,2430,5552,0.33616261
tX7886,71891,1929,5076,0.41255305
tX7887,70893,1061,4692,0.46817065
tX7888,70650,279,4483,0.48157248
tX7889,71524,36,4814,0.57203484
tX7890,73486,0,4830,0.75429975
tX7891,72748,0,4822,0.92316283
tX7892,70879,0,5165,1
tX7893,66900,0,5864,0.9412553
tX7894,63077,0,6163,0.76100067
tX7895,60296,0,6613,0.58431986
tX7896,55600,0,6669,0.47554166
tX7897,51832,0,6812,0.34867099
tX7898,49900,0,6479,0.19410319
tX7899,48809,0,5965,0.10297074
tX7900,48988,0,5818,0.04936341
tX7901,50360,0,6066,0.02859057
tX7902,53922,0,5982,0.02970739
tX7903,62405,0,5746,0.11279875
tX7904,69054,87,5252,0.27764128
tX7905,70728,766,4545,0.52579853
tX7906,70698,2265,3769,0.46012955
tX7907,71105,3774,2827,0.3473308
tX7908,71427,4807,2093,0.27697119
tX7909,70724,4840,2082,0.33616261
tX7910,70217,3885,2099,0.41255305
tX7911,69536,2227,2056,0.46817065
tX7912,69196,651,1895,0.48157248
tX7913,70371,46,1962,0.57203484
tX7914,72645,0,2206,0.75429975
tX7915,71739,0,2556,0.92316283
tX7916,70249,0,3041,1
tX7917,66461,0,3878,0.9412553
tX7918,62885,0,4583,0.76100067
tX7919,59693,0,5035,0.58431986
tX7920,55217,0,5425,0.47554166
tX7921,51751,0,5965,0.34867099
tX7922,49749,0,6437,0.19410319
tX7923,48690,0,7168,0.10297074
tX7924,48909,0,7710,0.04936341
tX7925,50304,0,8070,0.02859057
tX7926,53720,0,8134,0.02970739
tX7927,61897,0,8498,0.11279875
tX7928,68759,144,8975,0.27764128
tX7929,70550,1069,9202,0.52579853
tX7930,70617,2979,8852,0.46012955
tX7931,71044,4965,8312,0.3473308
tX7932,70852,6379,8100,0.27697119
tX7933,70030,6790,8218,0.33616261
tX7934,68686,5594,8197,0.41255305
tX7935,67472,3192,8205,0.46817065
tX7936,67013,922,8737,0.48157248
tX7937,68725,53,10262,0.57203484
tX7938,71352,0,11802,0.75429975
tX7939,70385,0,13242,0.92316283
tX7940,68465,0,14173,1
tX7941,64361,0,14864,0.9412553
tX7942,61170,0,15270,0.76100067
tX7943,59116,0,15228,0.58431986
tX7944,54897,0,15313,0.47554166
tX7945,51424,0,15980,0.34867099
tX7946,49438,0,16611,0.19410319
tX7947,48245,0,17363,0.10297074
tX7948,47843,0,17990,0.04936341
tX7949,48006,0,18334,0.02859057
tX7950,47936,0,18659,0.02970739
tX7951,48895,0,19257,0.11279875
tX7952,52482,114,18780,0.27764128
tX7953,55877,767,18707,0.52579853
tX7954,59245,2035,18604,0.46012955
tX7955,60624,3196,18659,0.3473308
tX7956,61562,3536,18774,0.27697119
tX7957,60848,3366,19385,0.33616261
tX7958,59001,2746,19198,0.41255305
tX7959,57469,1666,18529,0.46817065
tX7960,56989,505,18170,0.48157248
tX7961,58958,37,18419,0.57203484
tX7962,62087,0,19953,0.75429975
tX7963,61808,0,22155,0.92316283
tX7964,59967,0,23636,1
tX7965,57017,0,25093,0.9412553
tX7966,54831,0,25751,0.76100067
tX7967,54089,0,26222,0.58431986
tX7968,51031,0,27544,0.47554166
tX7969,48195,0,28373,0.34867099
tX7970,45511,0,29183,0.19410319
tX7971,44395,0,29477,0.10297074
tX7972,44099,0,29323,0.04936341
tX7973,43987,0,28937,0.02859057
tX7974,43147,0,28552,0.02970739
tX7975,42594,0,28534,0.11279875
tX7976,44756,34,27888,0.27764128
tX7977,48337,289,27847,0.52579853
tX7978,52237,788,27683,0.46012955
tX7979,55257,1401,27272,0.3473308
tX7980,57985,1730,27312,0.27697119
tX7981,57938,1540,27618,0.33616261
tX7982,56485,1112,28121,0.41255305
tX7983,55358,586,27985,0.46817065
tX7984,55462,159,28224,0.48157248
tX7985,57527,16,28847,0.57203484
tX7986,60500,0,29813,0.75429975
tX7987,61111,0,30232,0.92316283
tX7988,59034,0,30448,1
tX7989,56925,0,31901,0.9412553
tX7990,56189,0,32315,0.76100067
tX7991,55809,0,30780,0.58431986
tX7992,51726,0,29823,0.47554166
tX7993,47457,0,28480,0.34867099
tX7994,45579,0,28904,0.19410319
tX7995,45154,0,29216,0.10297074
tX7996,46128,0,29533,0.04936341
tX7997,48105,0,29390,0.02859057
tX7998,52450,0,28281,0.02970739
tX7999,61761,0,28156,0.11279875
tX8000,68954,23,27957,0.27764128
tX8001,71391,497,26684,0.52579853
tX8002,71675,1395,25489,0.46012955
tX8003,72553,2500,24791,0.3473308
tX8004,74157,2732,24660,0.27697119
tX8005,73290,2185,24841,0.33616261
tX8006,73493,1535,24297,0.41255305
tX8007,71947,806,22867,0.46817065
tX8008,71390,221,21553,0.48157248
tX8009,72119,19,20275,0.57203484
tX8010,73980,0,19860,0.75429975
tX8011,73250,0,20070,0.92316283
tX8012,71766,0,20929,1
tX8013,68129,0,21956,0.9412553
tX8014,64265,0,23239,0.76100067
tX8015,60790,0,23935,0.58431986
tX8016,55080,0,24833,0.47554166
tX8017,50875,0,25408,0.34867099
tX8018,48387,0,25469,0.19410319
tX8019,47553,0,24861,0.10297074
tX8020,48521,0,23940,0.04936341
tX8021,50552,0,22939,0.02859057
tX8022,54376,0,21514,0.02970739
tX8023,62836,0,20408,0.11279875
tX8024,69493,31,19102,0.27764128
tX8025,71910,451,18352,0.52579853
tX8026,71491,1422,17193,0.46012955
tX8027,72341,2476,16730,0.3473308
tX8028,73530,3295,16428,0.27697119
tX8029,73006,2940,15779,0.33616261
tX8030,72438,2138,14614,0.41255305
tX8031,71360,1154,12932,0.46817065
tX8032,70561,285,11731,0.48157248
tX8033,71390,22,10896,0.57203484
tX8034,73415,0,10944,0.75429975
tX8035,72487,0,11605,0.92316283
tX8036,70672,0,12800,1
tX8037,67118,0,13786,0.9412553
tX8038,63541,0,14805,0.76100067
tX8039,59384,0,15205,0.58431986
tX8040,54332,0,14745,0.47554166
tX8041,50960,0,15875,0.34867099
tX8042,48815,0,16336,0.19410319
tX8043,48337,0,16457,0.10297074
tX8044,48828,0,16733,0.04936341
tX8045,50548,0,17439,0.02859057
tX8046,54087,0,17300,0.02970739
tX8047,62280,0,16915,0.11279875
tX8048,69037,46,15892,0.27764128
tX8049,71249,394,15355,0.52579853
tX8050,71311,1063,14474,0.46012955
tX8051,72416,1782,14198,0.3473308
tX8052,73108,2285,13700,0.27697119
tX8053,71862,2284,12882,0.33616261
tX8054,70661,1861,12472,0.41255305
tX8055,69726,1113,12471,0.46817065
tX8056,69482,350,12366,0.48157248
tX8057,70699,25,12453,0.57203484
tX8058,72870,0,12906,0.75429975
tX8059,71909,0,13425,0.92316283
tX8060,70129,0,13997,1
tX8061,66176,0,13810,0.9412553
tX8062,62531,0,13435,0.76100067
tX8063,59428,0,13121,0.58431986
tX8064,54139,0,12793,0.47554166
tX8065,50087,0,13035,0.34867099
tX8066,47870,0,12847,0.19410319
tX8067,46982,0,12413,0.10297074
tX8068,47664,0,12055,0.04936341
tX8069,49243,0,11625,0.02859057
tX8070,52635,0,11043,0.02970739
tX8071,61649,0,11255,0.11279875
tX8072,68427,47,11145,0.27764128
tX8073,69985,691,10974,0.52579853
tX8074,69644,2693,10411,0.46012955
tX8075,70745,4674,10133,0.3473308
tX8076,71379,6498,9607,0.27697119
tX8077,70136,7036,8947,0.33616261
tX8078,69501,5867,8548,0.41255305
tX8079,68556,3469,8422,0.46817065
tX8080,68259,1029,8769,0.48157248
tX8081,69840,43,10203,0.57203484
tX8082,72473,0,11657,0.75429975
tX8083,71204,0,12710,0.92316283
tX8084,69725,0,13389,1
tX8085,65807,0,13743,0.9412553
tX8086,62080,0,14181,0.76100067
tX8087,58731,0,14595,0.58431986
tX8088,54043,0,14699,0.47554166
tX8089,50759,0,16118,0.34867099
tX8090,49234,0,17515,0.19410319
tX8091,48971,0,19234,0.10297074
tX8092,49480,0,21146,0.04936341
tX8093,50941,0,22615,0.02859057
tX8094,54381,0,24143,0.02970739
tX8095,63254,0,26029,0.11279875
tX8096,70316,91,26318,0.27764128
tX8097,73076,1007,26024,0.52579853
tX8098,73527,2450,24440,0.46012955
tX8099,73690,3788,22698,0.3473308
tX8100,73673,3993,22701,0.27697119
tX8101,71957,3391,22433,0.33616261
tX8102,70125,2261,21565,0.41255305
tX8103,68452,1111,19954,0.46817065
tX8104,67884,248,18522,0.48157248
tX8105,68568,8,17524,0.57203484
tX8106,70641,0,17791,0.75429975
tX8107,69326,0,18870,0.92316283
tX8108,67865,0,19997,1
tX8109,64116,0,20246,0.9412553
tX8110,60382,0,20115,0.76100067
tX8111,57782,0,19836,0.58431986
tX8112,53077,0,19922,0.47554166
tX8113,49698,0,20269,0.34867099
tX8114,47916,0,20565,0.19410319
tX8115,46509,0,20867,0.10297074
tX8116,46352,0,20843,0.04936341
tX8117,46817,0,21494,0.02859057
tX8118,46758,0,22214,0.02970739
tX8119,48505,0,23585,0.11279875
tX8120,52720,115,24385,0.27764128
tX8121,56342,1389,25030,0.52579853
tX8122,58820,4048,25052,0.46012955
tX8123,60218,6360,24668,0.3473308
tX8124,61441,7854,24723,0.27697119
tX8125,60549,7539,24935,0.33616261
tX8126,58594,5751,25349,0.41255305
tX8127,56861,3147,24808,0.46817065
tX8128,56728,878,24587,0.48157248
tX8129,59587,35,25086,0.57203484
tX8130,62794,0,25701,0.75429975
tX8131,62399,0,25601,0.92316283
tX8132,60802,0,25431,1
tX8133,57326,0,25431,0.9412553
tX8134,55003,0,25530,0.76100067
tX8135,53906,0,25893,0.58431986
tX8136,50178,0,26425,0.47554166
tX8137,46862,0,26494,0.34867099
tX8138,44181,0,26208,0.19410319
tX8139,43013,0,26020,0.10297074
tX8140,42827,0,26083,0.04936341
tX8141,43062,0,26021,0.02859057
tX8142,42594,0,25986,0.02970739
tX8143,42301,0,26473,0.11279875
tX8144,44878,174,26576,0.27764128
tX8145,48240,1298,26535,0.52579853
tX8146,51819,4103,26254,0.46012955
tX8147,53878,6484,26589,0.3473308
tX8148,56063,8081,27249,0.27697119
tX8149,55682,8196,26857,0.33616261
tX8150,53711,6326,26286,0.41255305
tX8151,52247,3434,25968,0.46817065
tX8152,51857,930,25477,0.48157248
tX8153,54424,27,25414,0.57203484
tX8154,58501,0,25588,0.75429975
tX8155,59695,0,25352,0.92316283
tX8156,58451,0,23992,1
tX8157,56108,0,22859,0.9412553
tX8158,54021,0,21351,0.76100067
tX8159,53270,0,19217,0.58431986
tX8160,49220,0,16399,0.47554166
tX8161,45901,0,14841,0.34867099
tX8162,44000,0,13365,0.19410319
tX8163,43284,0,11614,0.10297074
tX8164,43766,0,10132,0.04936341
tX8165,45486,0,8570,0.02859057
tX8166,49800,0,7252,0.02970739
tX8167,59186,0,5966,0.11279875
tX8168,66506,103,5035,0.27764128
tX8169,68696,999,4338,0.52579853
tX8170,68663,3281,3719,0.46012955
tX8171,68663,6036,2927,0.3473308
tX8172,69751,7751,2333,0.27697119
tX8173,69418,8092,1746,0.33616261
tX8174,68685,6466,1419,0.41255305
tX8175,67758,3872,1335,0.46817065
tX8176,67499,1183,1425,0.48157248
tX8177,69723,51,1742,0.57203484
tX8178,72626,0,2215,0.75429975
tX8179,71747,0,2618,0.92316283
tX8180,70106,0,3143,1
tX8181,65947,0,3784,0.9412553
tX8182,62559,0,4463,0.76100067
tX8183,59324,0,5003,0.58431986
tX8184,54284,0,5681,0.47554166
tX8185,50501,0,6023,0.34867099
tX8186,48555,0,6476,0.19410319
tX8187,48023,0,6738,0.10297074
tX8188,48923,0,7032,0.04936341
tX8189,50587,0,7208,0.02859057
tX8190,54263,0,7557,0.02970739
tX8191,62430,0,7513,0.11279875
tX8192,69061,137,7657,0.27764128
tX8193,70400,1324,7926,0.52579853
tX8194,70331,4220,8042,0.46012955
tX8195,70975,6982,7478,0.3473308
tX8196,71474,8855,6691,0.27697119
tX8197,70704,9086,5959,0.33616261
tX8198,70319,7191,5751,0.41255305
tX8199,68918,3903,5910,0.46817065
tX8200,68542,962,7455,0.48157248
tX8201,70380,33,9847,0.57203484
tX8202,73507,0,11525,0.75429975
tX8203,72631,0,12405,0.92316283
tX8204,70983,0,12880,1
tX8205,67149,0,13039,0.9412553
tX8206,63673,0,13256,0.76100067
tX8207,60058,0,12740,0.58431986
tX8208,55009,0,12686,0.47554166
tX8209,51355,0,12631,0.34867099
tX8210,49293,0,12429,0.19410319
tX8211,48150,0,11952,0.10297074
tX8212,48213,0,11589,0.04936341
tX8213,50069,0,11537,0.02859057
tX8214,53894,0,11532,0.02970739
tX8215,62507,0,11656,0.11279875
tX8216,69543,51,11543,0.27764128
tX8217,71127,607,11437,0.52579853
tX8218,71263,1750,11248,0.46012955
tX8219,71644,3132,10679,0.3473308
tX8220,71869,4427,10510,0.27697119
tX8221,70736,4568,10939,0.33616261
tX8222,70094,3887,11143,0.41255305
tX8223,69064,2358,10702,0.46817065
tX8224,68947,763,9863,0.48157248
tX8225,70215,47,9642,0.57203484
tX8226,73151,0,11054,0.75429975
tX8227,72521,0,12289,0.92316283
tX8228,70544,0,12828,1
tX8229,67021,0,12869,0.9412553
tX8230,63722,0,13112,0.76100067
tX8231,60231,0,12784,0.58431986
tX8232,55362,0,13197,0.47554166
tX8233,51984,0,13425,0.34867099
tX8234,49933,0,13825,0.19410319
tX8235,49662,0,14291,0.10297074
tX8236,50158,0,14482,0.04936341
tX8237,51460,0,14825,0.02859057
tX8238,54822,0,15237,0.02970739
tX8239,63006,0,15902,0.11279875
tX8240,70117,77,16423,0.27764128
tX8241,71943,1048,16792,0.52579853
tX8242,71955,3575,16111,0.46012955
tX8243,72014,6300,15432,0.3473308
tX8244,72842,8119,14593,0.27697119
tX8245,72145,8260,13882,0.33616261
tX8246,71854,6619,13557,0.41255305
tX8247,70627,3691,13483,0.46817065
tX8248,69540,905,14378,0.48157248
tX8249,71212,30,16015,0.57203484
tX8250,74034,0,17921,0.75429975
tX8251,73704,0,18886,0.92316283
tX8252,71892,0,18723,1
tX8253,67986,0,18374,0.9412553
tX8254,64431,0,18270,0.76100067
tX8255,61568,0,17805,0.58431986
tX8256,56849,0,17218,0.47554166
tX8257,53438,0,17279,0.34867099
tX8258,51189,0,17221,0.19410319
tX8259,50121,0,17270,0.10297074
tX8260,50800,0,18004,0.04936341
tX8261,51671,0,18044,0.02859057
tX8262,54915,0,18848,0.02970739
tX8263,62858,0,19812,0.11279875
tX8264,70333,118,20700,0.27764128
tX8265,72916,1001,21246,0.52579853
tX8266,73288,2618,21793,0.46012955
tX8267,74295,3678,22400,0.3473308
tX8268,73936,4389,22723,0.27697119
tX8269,73171,4483,22747,0.33616261
tX8270,71666,3259,22884,0.41255305
tX8271,70485,1665,23098,0.46817065
tX8272,70246,371,23133,0.48157248
tX8273,71722,16,22469,0.57203484
tX8274,72832,0,22368,0.75429975
tX8275,71185,0,22604,0.92316283
tX8276,68796,0,23812,1
tX8277,64801,0,23951,0.9412553
tX8278,61835,0,23876,0.76100067
tX8279,58902,0,23324,0.58431986
tX8280,54301,0,23786,0.47554166
tX8281,50304,0,23343,0.34867099
tX8282,47961,0,22846,0.19410319
tX8283,46415,0,22164,0.10297074
tX8284,46000,0,22077,0.04936341
tX8285,46425,0,22148,0.02859057
tX8286,46562,0,21554,0.02970739
tX8287,47501,0,20764,0.11279875
tX8288,51639,52,20558,0.27764128
tX8289,55428,575,19920,0.52579853
tX8290,58008,2126,18347,0.46012955
tX8291,59505,3920,17430,0.3473308
tX8292,60192,5355,16134,0.27697119
tX8293,59425,5667,14783,0.33616261
tX8294,57723,4426,13051,0.41255305
tX8295,56068,2340,11415,0.46817065
tX8296,55823,555,9979,0.48157248
tX8297,58339,21,9725,0.57203484
tX8298,60462,0,10915,0.75429975
tX8299,60199,0,12350,0.92316283
tX8300,58457,0,13983,1
tX8301,55267,0,16406,0.9412553
tX8302,53271,0,18571,0.76100067
tX8303,52404,0,20174,0.58431986
tX8304,49003,0,22503,0.47554166
tX8305,45887,0,24415,0.34867099
tX8306,43765,0,25331,0.19410319
tX8307,42441,0,25734,0.10297074
tX8308,42052,0,25898,0.04936341
tX8309,42421,0,25653,0.02859057
tX8310,42217,0,24226,0.02970739
tX8311,41891,0,21758,0.11279875
tX8312,43872,65,18594,0.27764128
tX8313,46878,699,16510,0.52579853
tX8314,50702,2083,14751,0.46012955
tX8315,52895,3545,13685,0.3473308
tX8316,55601,4708,12870,0.27697119
tX8317,54903,4974,10662,0.33616261
tX8318,52888,4092,9237,0.41255305
tX8319,51467,2426,7347,0.46817065
tX8320,51143,655,5709,0.48157248
tX8321,53375,27,4754,0.57203484
tX8322,56455,0,4463,0.75429975
tX8323,57244,0,4190,0.92316283
tX8324,56256,0,3778,1
tX8325,54166,0,3328,0.9412553
tX8326,52769,0,2883,0.76100067
tX8327,52393,0,2570,0.58431986
tX8328,49002,0,2182,0.47554166
tX8329,45941,0,1942,0.34867099
tX8330,44412,0,1747,0.19410319
tX8331,43895,0,1785,0.10297074
tX8332,44538,0,2092,0.04936341
tX8333,46297,0,2553,0.02859057
tX8334,50395,0,3126,0.02970739
tX8335,59554,0,3745,0.11279875
tX8336,67257,81,4441,0.27764128
tX8337,69337,693,5238,0.52579853
tX8338,69164,2519,5815,0.46012955
tX8339,69758,4632,6154,0.3473308
tX8340,70282,5967,5670,0.27697119
tX8341,69781,5873,5025,0.33616261
tX8342,69246,4514,4284,0.41255305
tX8343,68375,2463,3723,0.46817065
tX8344,67759,636,4045,0.48157248
tX8345,66372,20,4719,0.57203484
tX8346,71706,0,5437,0.75429975
tX8347,71298,0,5737,0.92316283
tX8348,69509,0,5777,1
tX8349,65609,0,5912,0.9412553
tX8350,61739,0,5962,0.76100067
tX8351,58750,0,5856,0.58431986
tX8352,53661,0,5674,0.47554166
tX8353,49794,0,5456,0.34867099
tX8354,47681,0,4942,0.19410319
tX8355,46786,0,4492,0.10297074
tX8356,47392,0,4101,0.04936341
tX8357,48921,0,3671,0.02859057
tX8358,51898,0,3357,0.02970739
tX8359,59915,0,3071,0.11279875
tX8360,67164,66,2917,0.27764128
tX8361,69714,522,2844,0.52579853
tX8362,69374,1722,2536,0.46012955
tX8363,69723,3179,2027,0.3473308
tX8364,70327,4140,1518,0.27697119
tX8365,69367,3967,1372,0.33616261
tX8366,68864,3096,1403,0.41255305
tX8367,67798,1675,1425,0.46817065
tX8368,67527,477,1547,0.48157248
tX8369,69231,36,2235,0.57203484
tX8370,71085,0,2928,0.75429975
tX8371,70272,0,3614,0.92316283
tX8372,68839,0,4240,1
tX8373,65140,0,4674,0.9412553
tX8374,61753,0,5171,0.76100067
tX8375,58141,0,5551,0.58431986
tX8376,53244,0,5653,0.47554166
tX8377,49360,0,6268,0.34867099
tX8378,47328,0,6531,0.19410319
tX8379,46316,0,7011,0.10297074
tX8380,46793,0,7637,0.04936341
tX8381,48594,0,8251,0.02859057
tX8382,51934,0,9030,0.02970739
tX8383,60358,0,9751,0.11279875
tX8384,67641,19,10293,0.27764128
tX8385,70094,212,10761,0.52579853
tX8386,69988,929,10881,0.46012955
tX8387,70951,2036,10815,0.3473308
tX8388,72000,2746,10184,0.27697119
tX8389,71341,2715,9507,0.33616261
tX8390,70441,2018,9212,0.41255305
